('6486.21', '4043.48')
('6513.93', '4043.48')
('6541.66', '4044.94')
('6569.38', '4044.94')
('6597.11', '4044.94')
('6624.83', '4044.94')
('6651.10', '4044.94')
('6678.82', '4046.40')
('6706.55', '4046.40')
('6734.27', '4046.40')
('6760.54', '4046.40')
('6788.27', '4046.40')
('6815.99', '4046.40')
('6843.72', '4047.86')
('6871.44', '4047.86')
('6899.17', '4047.86')
('6925.43', '4049.32')
('6953.16', '4049.32')
('6980.88', '4049.32')
('7008.61', '4049.32')
('7034.87', '4047.86')
('7062.60', '4049.32')
('7090.32', '4049.32')
('7118.05', '4049.32')
('7145.77', '4050.78')
('7173.50', '4050.78')
('7199.76', '4050.78')
('7227.49', '4050.78')
('7255.21', '4050.78')
('7282.94', '4050.78')
('7309.21', '4050.78')
('7336.93', '4050.78')
('7364.66', '4050.78')
('7392.38', '4050.78')
('7418.65', '4050.78')
('7446.37', '4052.24')
('7474.10', '4052.24')
('7501.82', '4052.24')
('7528.09', '4053.70')
('7555.81', '4053.70')
('7583.54', '4053.70')
('7611.26', '4053.70')
('7638.99', '4055.16')
('7665.25', '4055.16')
('7692.98', '4055.16')
('7720.70', '4055.16')
('7774.69', '4055.16')
('7802.42', '4055.16')
('7830.15', '4055.16')
('7856.41', '4055.16')
('7746.97', '4056.62')
('7884.14', '4056.62')
('7911.86', '4056.62')
('7939.59', '4058.08')
('8183.27', '4114.98')
('8211.00', '4114.98')
('8238.73', '4114.98')
('8264.99', '4116.44')
('8292.72', '4116.44')
('8320.44', '4116.44')
('8346.71', '4116.44')
('8402.16', '4116.44')
('8374.43', '4117.90')
('8429.88', '4117.90')
('8457.61', '4117.90')
('8483.87', '4117.90')
('8511.60', '4117.90')
('8539.32', '4117.90')
('8567.05', '4117.90')
('8593.31', '4117.90')
('8619.58', '4117.90')
('8647.31', '4117.90')
('8676.49', '4119.36')
('8704.21', '4119.36')
('8730.48', '4120.82')
('8758.21', '4120.82')
('8785.93', '4120.82')
('8812.20', '4120.82')
('8838.46', '4120.82')
('8866.19', '4120.82')
('8893.91', '4120.82')
('8921.64', '4120.82')
('8949.36', '4122.28')
('8975.63', '4122.28')
('9003.35', '4122.28')
('9029.62', '4120.82')
('9057.34', '4122.28')
('9085.07', '4122.28')
('9112.79', '4122.28')
('9139.06', '4123.74')
('9166.79', '4123.74')
('9194.51', '4123.74')
('9220.78', '4125.20')
('9248.50', '4125.20')
('9276.23', '4125.20')
('9331.68', '4125.20')
('9357.94', '4125.20')
('9413.39', '4125.20')
('9303.95', '4126.66')
('9385.67', '4126.66')
('9441.12', '4126.66')
('9467.38', '4126.66')
('9495.11', '4126.66')
('9522.83', '4126.66')
('9550.56', '4128.12')
('9576.82', '4126.66')
('9604.55', '4128.12')
('9630.82', '4128.12')
('9658.54', '4128.12')
('9686.27', '4128.12')
('9713.99', '4128.12')
('9740.26', '4128.12')
('9767.98', '4128.12')
('9795.71', '4129.58')
('9823.43', '4129.58')
('9849.70', '4129.58')
('9905.15', '4129.58')
('9931.41', '4129.58')
('9959.14', '4129.58')
('9985.40', '4129.58')
('10013.13', '4131.04')
('10039.40', '4131.04')
('10067.12', '4131.04')
('10093.39', '4131.04')
('10121.11', '4132.50')
('10148.84', '4132.50')
('10175.10', '4132.50')
('10202.83', '4133.95')
('10230.55', '4133.95')
('10258.28', '4133.95')
('10284.54', '4133.95')
('10312.27', '4133.95')
('10501.97', '4133.95')
('10339.99', '4135.41')
('10366.26', '4135.41')
('10393.98', '4135.41')
('10420.25', '4135.41')
('10447.98', '4135.41')
('10474.24', '4135.41')
('10529.69', '4135.41')
('10557.42', '4135.41')
('10585.14', '4136.87')
('10611.41', '4136.87')
('10639.13', '4136.87')
('10665.40', '4136.87')
('10693.12', '4136.87')
('10720.85', '4136.87')
('10748.57', '4138.33')
('10776.30', '4138.33')
('10802.56', '4138.33')
('10830.29', '4138.33')
('10856.56', '4138.33')
('10884.28', '4138.33')
('10912.01', '4138.33')
('10939.73', '4139.79')
('10966.00', '4141.25')
('10993.72', '4142.71')
('11021.45', '4141.25')
('11047.71', '4142.71')
('11073.98', '4142.71')
('11101.70', '4142.71')
('11129.43', '4142.71')
('11155.69', '4142.71')
('11183.42', '4144.17')
('11209.69', '4144.17')
('11237.41', '4144.17')
('11265.14', '4144.17')
('11291.40', '4144.17')
('11319.13', '4144.17')
('11346.85', '4144.17')
('11373.12', '4144.17')
('11400.84', '4144.17')
('11428.57', '4145.63')
('11454.83', '4144.17')
('11482.56', '4144.17')
('11508.82', '4145.63')
('11575.95', '4144.17')
('11603.67', '4145.63')
('11631.40', '4145.63')
('11657.66', '4145.63')
('11685.39', '4147.09')
('11711.66', '4147.09')
('11737.92', '4147.09')
('11765.65', '4148.55')
('11791.91', '4148.55')
('11819.64', '4147.09')
('11845.90', '4147.09')
('11873.63', '4147.09')
('11901.35', '4148.55')
('11929.08', '4147.09')
('3291.99', '4171.89')
('3319.71', '4171.89')
('3347.44', '4171.89')
('3375.16', '4171.89')
('3402.89', '4171.89')
('3430.61', '4171.89')
('3458.34', '4171.89')
('3955.93', '4174.81')
('3982.20', '4176.27')
('4009.92', '4176.27')
('4037.65', '4177.73')
('2844.01', '4498.76')
('2871.73', '4500.22')
('2899.46', '4500.22')
('2925.73', '4500.22')
('2954.91', '4500.22')
('2982.63', '4500.22')
('3008.90', '4500.22')
('3038.08', '4501.68')
('3064.35', '4501.68')
('3092.08', '4503.14')
('3119.80', '4503.14')
('3147.53', '4503.14')
('3175.25', '4503.14')
('3202.98', '4503.14')
('3230.70', '4503.14')
('3258.43', '4504.60')
('3286.15', '4503.14')
('3313.88', '4503.14')
('3341.60', '4504.60')
('3369.33', '4503.14')
('3397.05', '4504.60')
('3424.78', '4504.60')
('3507.95', '4504.60')
('3534.22', '4504.60')
('3452.50', '4506.05')
('3480.23', '4506.05')
('3561.94', '4506.05')
('3589.67', '4506.05')
('3617.39', '4507.51')
('3645.12', '4507.51')
('3672.84', '4507.51')
('3700.57', '4508.97')
('3728.29', '4508.97')
('3756.02', '4508.97')
('3783.74', '4508.97')
('3811.47', '4508.97')
('3837.73', '4508.97')
('3865.46', '4508.97')
('3893.18', '4508.97')
('3920.91', '4508.97')
('3948.63', '4508.97')
('3976.36', '4510.43')
('4170.44', '4510.43')
('4198.16', '4510.43')
('4004.08', '4511.89')
('4031.81', '4511.89')
('4059.53', '4511.89')
('4087.26', '4511.89')
('4114.98', '4511.89')
('4142.71', '4511.89')
('4224.43', '4511.89')
('4252.15', '4513.35')
('4279.88', '4513.35')
('4307.60', '4513.35')
('4335.33', '4513.35')
('4363.05', '4513.35')
('4390.78', '4513.35')
('4418.50', '4513.35')
('4449.15', '4513.35')
('4473.95', '4514.81')
('4500.22', '4514.81')
('4527.94', '4514.81')
('4555.67', '4514.81')
('4583.39', '4514.81')
('4611.12', '4514.81')
('4638.84', '4516.27')
('4666.57', '4516.27')
('4694.29', '4516.27')
('4722.02', '4514.81')
('4748.28', '4516.27')
('4777.47', '4516.27')
('4803.73', '4516.27')
('4831.46', '4516.27')
('4859.18', '4516.27')
('4886.91', '4516.27')
('4914.63', '4516.27')
('4942.36', '4517.73')
('4970.08', '4517.73')
('4996.35', '4517.73')
('5024.08', '4517.73')
('5051.80', '4519.19')
('5079.53', '4519.19')
('5107.25', '4517.73')
('5133.52', '4519.19')
('5156.86', '4519.19')
('5190.43', '4519.19')
('5216.69', '4519.19')
('5244.42', '4519.19')
('5272.14', '4520.65')
('5299.87', '4520.65')
('5327.59', '4522.11')
('5355.32', '4520.65')
('5383.04', '4522.11')
('5410.77', '4520.65')
('5437.03', '4520.65')
('5466.22', '4520.65')
('5492.48', '4520.65')
('5520.21', '4522.11')
('5547.93', '4523.56')
('5575.66', '4523.56')
('5603.38', '4523.56')
('5629.65', '4523.56')
('5657.37', '4525.02')
('5685.10', '4525.02')
('5712.82', '4525.02')
('5740.55', '4525.02')
('5768.27', '4525.02')
('5796.00', '4525.02')
('5823.73', '4525.02')
('5849.99', '4526.48')
('5877.72', '4526.48')
('5905.44', '4526.48')
('5933.17', '4527.94')
('5960.89', '4526.48')
('5988.62', '4526.48')
('6016.34', '4527.94')
('6042.61', '4527.94')
('6070.33', '4527.94')
('6098.06', '4527.94')
('6125.78', '4527.94')
('6153.51', '4527.94')
('6181.23', '4527.94')
('6207.50', '4529.40')
('6235.22', '4529.40')
('6262.95', '4529.40')
('6290.67', '4529.40')
('6318.40', '4529.40')
('6346.12', '4530.86')
('6372.39', '4530.86')
('6400.11', '4530.86')
('6427.84', '4530.86')
('6455.56', '4530.86')
('6483.29', '4530.86')
('6509.56', '4530.86')
('6537.28', '4530.86')
('6592.73', '4530.86')
('6565.01', '4532.32')
('6620.46', '4532.32')
('6646.72', '4532.32')
('6674.45', '4532.32')
('6702.17', '4532.32')
('6729.90', '4533.78')
('6757.62', '4533.78')
('6783.89', '4533.78')
('6811.61', '4533.78')
('6976.50', '4533.78')
('7004.23', '4533.78')
('6839.34', '4535.24')
('6867.06', '4535.24')
('6893.33', '4535.24')
('6921.05', '4535.24')
('6948.78', '4535.24')
('7030.50', '4535.24')
('7058.22', '4535.24')
('7085.95', '4536.70')
('7113.67', '4536.70')
('7141.40', '4536.70')
('7167.66', '4536.70')
('7195.39', '4536.70')
('7223.11', '4536.70')
('7250.84', '4536.70')
('7278.56', '4538.16')
('7304.83', '4538.16')
('7332.55', '4538.16')
('7360.28', '4538.16')
('7388.00', '4538.16')
('7409.89', '4538.16')
('7441.99', '4539.62')
('7469.72', '4539.62')
('7497.44', '4539.62')
('7525.17', '4539.62')
('7552.89', '4539.62')
('7579.16', '4539.62')
('7606.89', '4539.62')
('7662.34', '4539.62')
('7634.61', '4541.08')
('7688.60', '4541.08')
('7716.33', '4541.08')
('7744.05', '4541.08')
('7771.78', '4542.53')
('7798.04', '4542.53')
('7825.77', '4542.53')
('7853.49', '4542.53')
('7881.22', '4543.99')
('7908.94', '4543.99')
('7935.21', '4543.99')
('8178.90', '4647.60')
('8206.62', '4647.60')
('8234.35', '4647.60')
('8288.34', '4647.60')
('8316.06', '4647.60')
('8343.79', '4647.60')
('8371.51', '4647.60')
('8397.78', '4647.60')
('9954.76', '4646.14')
('8260.61', '4649.06')
('8425.50', '4649.06')
('8453.23', '4649.06')
('8480.95', '4649.06')
('8507.22', '4649.06')
('8534.95', '4649.06')
('8562.67', '4650.52')
('8588.94', '4650.52')
('8616.66', '4650.52')
('8644.39', '4650.52')
('8670.65', '4650.52')
('8698.38', '4649.06')
('8726.10', '4650.52')
('8753.83', '4650.52')
('8780.09', '4650.52')
('8807.82', '4650.52')
('8835.54', '4650.52')
('2733.11', '4653.44')
('8863.27', '4651.98')
('8889.53', '4651.98')
('8917.26', '4651.98')
('8944.98', '4651.98')
('8972.71', '4651.98')
('8998.98', '4653.44')
('9026.70', '4653.44')
('9082.15', '4653.44')
('9108.42', '4653.44')
('9136.14', '4653.44')
('9162.41', '4653.44')
('9190.13', '4653.44')
('9217.86', '4653.44')
('9245.58', '4653.44')
('2760.83', '4654.89')
('2788.56', '4654.89')
('2816.28', '4654.89')
('9054.43', '4654.89')
('9273.31', '4654.89')
('9299.57', '4656.35')
('9327.30', '4656.35')
('9355.02', '4656.35')
('9381.29', '4656.35')
('9409.02', '4656.35')
('9436.74', '4656.35')
('9464.47', '4656.35')
('9490.73', '4656.35')
('9518.46', '4657.81')
('9546.18', '4657.81')
('9573.91', '4657.81')
('9600.17', '4657.81')
('9627.90', '4659.27')
('9655.62', '4659.27')
('9683.35', '4659.27')
('9709.61', '4659.27')
('9737.34', '4659.27')
('9763.60', '4659.27')
('9791.33', '4660.73')
('9819.05', '4660.73')
('9845.32', '4660.73')
('9873.05', '4660.73')
('9900.77', '4660.73')
('9928.50', '4660.73')
('9982.49', '4660.73')
('10010.21', '4662.19')
('10036.48', '4660.73')
('10064.20', '4660.73')
('10090.47', '4662.19')
('10118.19', '4660.73')
('10145.92', '4662.19')
('10172.18', '4662.19')
('10199.91', '4662.19')
('10227.63', '4662.19')
('10255.36', '4662.19')
('10281.63', '4663.65')
('10309.35', '4663.65')
('10337.08', '4663.65')
('10363.34', '4663.65')
('10391.07', '4663.65')
('10417.33', '4663.65')
('10445.06', '4665.11')
('10472.78', '4665.11')
('10500.51', '4665.11')
('10554.50', '4665.11')
('10582.22', '4665.11')
('10609.95', '4665.11')
('10528.23', '4666.57')
('10637.67', '4666.57')
('10663.94', '4666.57')
('10691.66', '4666.57')
('10719.39', '4666.57')
('10745.66', '4668.03')
('10773.38', '4668.03')
('10799.65', '4668.03')
('10825.91', '4668.03')
('10881.36', '4668.03')
('10909.09', '4668.03')
('10935.35', '4668.03')
('10853.64', '4669.49')
('10957.24', '4669.49')
('10989.34', '4669.49')
('11017.07', '4670.95')
('11043.34', '4670.95')
('11071.06', '4670.95')
('11097.33', '4669.49')
('11125.05', '4670.95')
('11152.78', '4670.95')
('11180.50', '4670.95')
('11206.77', '4670.95')
('11234.49', '4670.95')
('11260.76', '4670.95')
('11288.48', '4672.40')
('11316.21', '4672.40')
('11342.47', '4672.40')
('11368.74', '4673.86')
('11396.47', '4673.86')
('11424.19', '4673.86')
('11450.46', '4673.86')
('11478.18', '4673.86')
('11573.03', '4673.86')
('11505.91', '4675.32')
('11599.30', '4675.32')
('11627.02', '4675.32')
('11653.29', '4675.32')
('11681.01', '4676.78')
('11708.74', '4676.78')
('11735.00', '4676.78')
('11762.73', '4676.78')
('11788.99', '4676.78')
('11816.72', '4676.78')
('11844.44', '4676.78')
('11872.17', '4676.78')
('11898.44', '4676.78')
('11926.16', '4676.78')
('4446.23', '4773.09')
('2448.56', '5031.37')
('2476.29', '5031.37')
('2504.01', '5032.83')
('2531.74', '5031.37')
('2559.46', '5032.83')
('2587.19', '5031.37')
('2614.91', '5032.83')
('2642.64', '5032.83')
('2671.82', '5031.37')
('2698.09', '5032.83')
('2725.81', '5034.29')
('2753.54', '5035.75')
('2779.80', '5035.75')
('2808.99', '5035.75')
('2836.71', '5035.75')
('2864.44', '5035.75')
('2919.89', '5035.75')
('2947.61', '5035.75')
('2975.34', '5035.75')
('2892.16', '5037.21')
('3003.06', '5037.21')
('3030.79', '5037.21')
('3058.51', '5038.67')
('3086.24', '5038.67')
('3113.96', '5038.67')
('3141.69', '5038.67')
('3169.41', '5038.67')
('3195.68', '5038.67')
('3224.86', '5038.67')
('3251.13', '5037.21')
('3278.85', '5038.67')
('3306.58', '5038.67')
('3334.31', '5040.13')
('3362.03', '5040.13')
('3389.76', '5040.13')
('3417.48', '5040.13')
('3446.66', '5040.13')
('3472.93', '5040.13')
('3500.66', '5040.13')
('3528.38', '5041.59')
('3554.65', '5041.59')
('3583.83', '5041.59')
('3610.10', '5041.59')
('3639.28', '5041.59')
('3667.01', '5041.59')
('3693.27', '5043.05')
('3831.90', '5044.50')
('3859.62', '5044.50')
('3887.35', '5044.50')
('3915.07', '5044.50')
('3942.80', '5044.50')
('3970.52', '5044.50')
('3998.25', '5044.50')
('4025.97', '5044.50')
('4053.70', '5045.96')
('4081.42', '5045.96')
('4109.15', '5045.96')
('4136.87', '5045.96')
('4164.60', '5045.96')
('4192.32', '5045.96')
('4220.05', '5045.96')
('4246.31', '5045.96')
('4274.04', '5045.96')
('4301.76', '5045.96')
('4329.49', '5047.42')
('4357.21', '5047.42')
('4384.94', '5047.42')
('4412.66', '5047.42')
('4438.93', '5047.42')
('4468.11', '5048.88')
('4494.38', '5048.88')
('4522.11', '5048.88')
('4549.83', '5048.88')
('4577.56', '5048.88')
('4605.28', '5048.88')
('4633.01', '5048.88')
('4660.73', '5048.88')
('4688.46', '5048.88')
('4716.18', '5050.34')
('4743.91', '5048.88')
('4770.17', '5050.34')
('4797.90', '5050.34')
('4825.62', '5050.34')
('4853.35', '5050.34')
('4881.07', '5050.34')
('4908.80', '5050.34')
('4936.52', '5050.34')
('4964.25', '5051.80')
('4991.97', '5053.26')
('5018.24', '5053.26')
('5045.96', '5053.26')
('5184.59', '5051.80')
('5212.31', '5053.26')
('5240.04', '5053.26')
('5266.31', '5053.26')
('5295.49', '5053.26')
('5323.21', '5054.72')
('5349.48', '5054.72')
('5377.21', '5054.72')
('5404.93', '5054.72')
('5432.66', '5054.72')
('5460.38', '5054.72')
('5488.11', '5054.72')
('5515.83', '5056.18')
('5543.56', '5056.18')
('5569.82', '5056.18')
('5597.55', '5056.18')
('5708.45', '5056.18')
('5625.27', '5057.64')
('5653.00', '5057.64')
('5680.72', '5057.64')
('5734.71', '5057.64')
('5762.44', '5057.64')
('5790.16', '5057.64')
('5817.89', '5059.10')
('5845.61', '5059.10')
('5873.34', '5059.10')
('5901.06', '5057.64')
('5928.79', '5057.64')
('5955.05', '5059.10')
('5982.78', '5059.10')
('6010.50', '5059.10')
('6038.23', '5060.56')
('6065.95', '5060.56')
('6092.22', '5060.56')
('6119.95', '5060.56')
('6147.67', '5060.56')
('6175.40', '5062.02')
('6449.73', '5062.02')
('6312.56', '5063.47')
('6340.29', '5063.47')
('6368.01', '5063.47')
('6395.74', '5063.47')
('6423.46', '5063.47')
('6477.45', '5063.47')
('6505.18', '5063.47')
('6532.90', '5064.93')
('6560.63', '5064.93')
('6588.35', '5064.93')
('6614.62', '5064.93')
('6642.34', '5064.93')
('6670.07', '5064.93')
('6697.79', '5064.93')
('6725.52', '5064.93')
('6753.24', '5064.93')
('6779.51', '5064.93')
('6807.24', '5064.93')
('6834.96', '5066.39')
('6862.69', '5066.39')
('6890.41', '5066.39')
('6916.68', '5066.39')
('6944.40', '5067.85')
('6972.13', '5067.85')
('6999.85', '5067.85')
('7027.58', '5067.85')
('7055.30', '5069.31')
('7081.57', '5069.31')
('7109.29', '5069.31')
('7137.02', '5069.31')
('7164.74', '5070.77')
('7191.01', '5070.77')
('7218.73', '5070.77')
('7246.46', '5070.77')
('7274.18', '5070.77')
('7301.91', '5070.77')
('7437.62', '5070.77')
('7465.34', '5070.77')
('7493.07', '5070.77')
('7520.79', '5070.77')
('7548.52', '5072.23')
('7574.78', '5072.23')
('7602.51', '5072.23')
('7630.23', '5072.23')
('7657.96', '5073.69')
('7684.22', '5073.69')
('7711.95', '5073.69')
('7739.67', '5075.15')
('7767.40', '5075.15')
('7793.66', '5075.15')
('7821.39', '5075.15')
('7849.11', '5075.15')
('7876.84', '5075.15')
('7903.11', '5075.15')
('7933.75', '5075.15')
('8174.52', '5133.52')
('8202.24', '5133.52')
('8229.97', '5134.98')
('8257.69', '5134.98')
('8285.42', '5134.98')
('8311.69', '5134.98')
('8339.41', '5134.98')
('8367.14', '5134.98')
('8393.40', '5134.98')
('8530.57', '5134.98')
('8421.13', '5136.44')
('8448.85', '5136.44')
('8476.58', '5136.44')
('8504.30', '5136.44')
('8558.29', '5136.44')
('8586.02', '5136.44')
('8613.74', '5136.44')
('8640.01', '5136.44')
('8667.73', '5136.44')
('8695.46', '5136.44')
('8717.35', '5136.44')
('8750.91', '5136.44')
('8777.18', '5137.89')
('8804.90', '5137.89')
('8832.63', '5137.89')
('8860.35', '5137.89')
('8914.34', '5137.89')
('8942.07', '5137.89')
('8886.62', '5139.35')
('8969.79', '5139.35')
('8996.06', '5139.35')
('9023.78', '5139.35')
('9050.05', '5139.35')
('9077.77', '5139.35')
('9105.50', '5139.35')
('9134.68', '5139.35')
('9159.49', '5139.35')
('9187.21', '5139.35')
('9214.94', '5139.35')
('9242.66', '5140.81')
('9268.93', '5140.81')
('9296.66', '5140.81')
('9324.38', '5140.81')
('9378.37', '5140.81')
('9352.11', '5142.27')
('9406.10', '5142.27')
('9433.82', '5142.27')
('9461.55', '5142.27')
('9489.27', '5143.73')
('9515.54', '5143.73')
('9543.26', '5143.73')
('9570.99', '5143.73')
('9624.98', '5143.73')
('9734.42', '5143.73')
('9597.25', '5145.19')
('9651.24', '5145.19')
('9678.97', '5145.19')
('9706.69', '5145.19')
('9760.69', '5145.19')
('9788.41', '5145.19')
('9816.14', '5145.19')
('9843.86', '5145.19')
('9871.59', '5146.65')
('9897.85', '5146.65')
('9925.58', '5146.65')
('9953.30', '5146.65')
('9979.57', '5148.11')
('10007.29', '5148.11')
('10035.02', '5148.11')
('10062.74', '5148.11')
('10089.01', '5148.11')
('10116.73', '5148.11')
('10144.46', '5148.11')
('10170.73', '5148.11')
('10198.45', '5148.11')
('10226.18', '5148.11')
('10252.44', '5148.11')
('10280.17', '5149.57')
('10307.89', '5149.57')
('10334.16', '5149.57')
('10360.42', '5151.03')
('10388.15', '5151.03')
('10415.87', '5151.03')
('10442.14', '5151.03')
('10469.86', '5151.03')
('10496.13', '5152.49')
('10523.85', '5152.49')
('10551.58', '5152.49')
('10577.85', '5152.49')
('10605.57', '5152.49')
('10633.30', '5152.49')
('10661.02', '5152.49')
('10688.75', '5153.95')
('10715.01', '5153.95')
('10742.74', '5153.95')
('10769.00', '5155.40')
('10795.27', '5153.95')
('10822.99', '5153.95')
('10850.72', '5153.95')
('10876.98', '5155.40')
('10904.71', '5155.40')
('10932.44', '5155.40')
('10955.78', '5155.40')
('10986.43', '5155.40')
('11014.15', '5155.40')
('11041.88', '5155.40')
('11069.60', '5155.40')
('11095.87', '5155.40')
('11123.59', '5155.40')
('11151.32', '5156.86')
('11177.58', '5156.86')
('11205.31', '5156.86')
('11233.03', '5156.86')
('11259.30', '5158.32')
('11287.02', '5158.32')
('11313.29', '5158.32')
('11339.56', '5158.32')
('11367.28', '5158.32')
('11395.01', '5158.32')
('11421.27', '5156.86')
('11447.54', '5156.86')
('11475.26', '5158.32')
('11501.53', '5158.32')
('11651.83', '5158.32')
('11570.11', '5159.78')
('11597.84', '5159.78')
('11625.56', '5159.78')
('11679.55', '5159.78')
('11705.82', '5159.78')
('11733.54', '5159.78')
('11761.27', '5159.78')
('11787.53', '5161.24')
('11815.26', '5161.24')
('11842.98', '5161.24')
('11869.25', '5162.70')
('11896.98', '5162.70')
('11924.70', '5162.70')
('2309.94', '5186.05')
('2337.66', '5186.05')
('2365.39', '5186.05')
('2393.11', '5187.51')
('2420.84', '5187.51')
('3722.46', '5197.72')
('3748.72', '5197.72')
('3777.91', '5199.18')
('3804.17', '5199.18')
('5073.69', '5207.94')
('5101.41', '5209.40')
('5129.14', '5209.40')
('5156.86', '5209.40')
('6230.85', '5216.69')
('6258.57', '5216.69')
('6203.12', '5218.15')
('6286.30', '5219.61')
('7355.90', '5225.45')
('7328.18', '5226.91')
('7383.63', '5226.91')
('7411.35', '5226.91')
('9133.22', '5361.15')
('2054.57', '5517.29')
('2082.30', '5517.29')
('2110.02', '5517.29')
('2137.75', '5517.29')
('2165.47', '5518.75')
('2193.20', '5520.21')
('2220.92', '5520.21')
('2248.65', '5520.21')
('2276.37', '5520.21')
('2304.10', '5520.21')
('2442.73', '5520.21')
('2470.45', '5520.21')
('2498.18', '5520.21')
('2331.82', '5521.67')
('2358.09', '5521.67')
('2387.27', '5521.67')
('2415.00', '5521.67')
('2525.90', '5521.67')
('2553.63', '5523.13')
('2581.35', '5523.13')
('2638.26', '5523.13')
('2665.98', '5523.13')
('2693.71', '5523.13')
('2609.08', '5524.59')
('2719.98', '5524.59')
('2747.70', '5524.59')
('2775.43', '5524.59')
('2803.15', '5526.05')
('2829.42', '5526.05')
('2858.60', '5526.05')
('2886.33', '5526.05')
('2914.05', '5526.05')
('2941.78', '5526.05')
('2969.50', '5526.05')
('2997.23', '5526.05')
('3024.95', '5526.05')
('3052.68', '5526.05')
('3108.13', '5526.05')
('3080.40', '5527.50')
('3134.39', '5527.50')
('3163.58', '5527.50')
('3189.84', '5527.50')
('3217.57', '5528.96')
('3245.29', '5528.96')
('3273.02', '5528.96')
('3300.74', '5527.50')
('3328.47', '5527.50')
('3356.19', '5528.96')
('3383.92', '5528.96')
('3413.10', '5528.96')
('3439.37', '5528.96')
('3467.09', '5528.96')
('3494.82', '5528.96')
('3522.54', '5530.42')
('3550.27', '5530.42')
('3577.99', '5530.42')
('3605.72', '5530.42')
('3633.44', '5530.42')
('3661.17', '5531.88')
('3688.89', '5531.88')
('3716.62', '5531.88')
('3742.89', '5531.88')
('3772.07', '5531.88')
('3798.34', '5531.88')
('3855.24', '5531.88')
('3881.51', '5531.88')
('3909.24', '5531.88')
('4103.31', '5531.88')
('4131.04', '5531.88')
('4157.30', '5531.88')
('3826.06', '5533.34')
('3936.96', '5533.34')
('3964.69', '5533.34')
('3992.41', '5533.34')
('4020.14', '5533.34')
('4047.86', '5533.34')
('4075.59', '5533.34')
('4186.49', '5533.34')
('4214.21', '5533.34')
('4241.94', '5534.80')
('4269.66', '5534.80')
('4297.39', '5534.80')
('4325.11', '5534.80')
('4352.84', '5536.26')
('4380.56', '5536.26')
('4408.29', '5536.26')
('4436.01', '5536.26')
('4462.28', '5536.26')
('4490.00', '5537.72')
('4517.73', '5536.26')
('4545.45', '5536.26')
('4573.18', '5536.26')
('4599.44', '5536.26')
('4627.17', '5536.26')
('4654.89', '5536.26')
('4682.62', '5537.72')
('4765.79', '5537.72')
('4793.52', '5537.72')
('4821.24', '5536.26')
('4848.97', '5537.72')
('4710.34', '5539.18')
('4738.07', '5539.18')
('4875.24', '5539.18')
('4902.96', '5540.64')
('4930.69', '5539.18')
('4958.41', '5539.18')
('4986.14', '5539.18')
('5013.86', '5540.64')
('5041.59', '5540.64')
('5069.31', '5542.10')
('5097.04', '5542.10')
('5124.76', '5542.10')
('5151.03', '5542.10')
('5181.67', '5542.10')
('5206.48', '5542.10')
('5234.20', '5542.10')
('5261.93', '5542.10')
('5289.65', '5542.10')
('5317.38', '5542.10')
('5345.10', '5542.10')
('5372.83', '5542.10')
('5400.55', '5542.10')
('5426.82', '5542.10')
('5454.54', '5542.10')
('5482.27', '5543.56')
('5509.99', '5543.56')
('5537.72', '5543.56')
('5565.44', '5543.56')
('5620.89', '5543.56')
('5647.16', '5543.56')
('5593.17', '5545.02')
('5674.89', '5545.02')
('5702.61', '5546.47')
('5730.34', '5546.47')
('5758.06', '5546.47')
('5785.79', '5546.47')
('5812.05', '5546.47')
('5868.96', '5546.47')
('5839.78', '5547.93')
('5895.23', '5547.93')
('5922.95', '5547.93')
('5950.68', '5547.93')
('5978.40', '5549.39')
('6006.13', '5547.93')
('6033.85', '5547.93')
('6061.58', '5547.93')
('6087.84', '5549.39')
('6115.57', '5549.39')
('6143.29', '5549.39')
('6171.02', '5549.39')
('6198.74', '5549.39')
('6363.63', '5549.39')
('6225.01', '5550.85')
('6252.73', '5550.85')
('6280.46', '5550.85')
('6308.18', '5550.85')
('6335.91', '5550.85')
('6391.36', '5550.85')
('6419.08', '5550.85')
('6445.35', '5550.85')
('6473.08', '5550.85')
('6500.80', '5550.85')
('6528.53', '5550.85')
('6556.25', '5550.85')
('6582.52', '5552.31')
('6610.24', '5552.31')
('6637.97', '5552.31')
('6665.69', '5552.31')
('6693.42', '5552.31')
('6721.14', '5552.31')
('6748.87', '5552.31')
('6775.13', '5552.31')
('6802.86', '5553.77')
('6830.58', '5555.23')
('6858.31', '5553.77')
('6886.03', '5555.23')
('6912.30', '5553.77')
('6940.02', '5553.77')
('6967.75', '5553.77')
('6995.47', '5553.77')
('7023.20', '5555.23')
('7049.47', '5556.69')
('7078.65', '5556.69')
('7104.92', '5556.69')
('7132.64', '5556.69')
('7160.37', '5556.69')
('7188.09', '5556.69')
('7215.82', '5556.69')
('7242.08', '5556.69')
('7269.81', '5556.69')
('7297.53', '5558.15')
('7325.26', '5558.15')
('7351.52', '5558.15')
('7379.25', '5558.15')
('7406.97', '5558.15')
('7434.70', '5558.15')
('7462.42', '5558.15')
('7488.69', '5558.15')
('7516.41', '5558.15')
('7544.14', '5559.61')
('7570.40', '5559.61')
('7598.13', '5559.61')
('7625.85', '5559.61')
('7653.58', '5559.61')
